id,Tweet,Date,sentiment_score,sentiment
1564724897833779200,vodafoneghana u guys started charging momo transfers since elevy,2022-08-30 21:21:01+00:00,5,Very Positive
1564720378412408832,pulseghana u guys people said elevy youth employmentmy goodness,2022-08-30 21:03:03+00:00,5,Very Positive
1564699277925965824,citi973 previous governments fixed roads constructed new roads without elevy yet nana addo government claiming cant fix roads amp construct new ones without e levy even borrowing previous governments th republic combined clear admission failure,2022-08-30 19:39:13+00:00,1,Very Negative
1564695385121120262,roads highways minister kwesi amoako atta says roads would repaired across country ghanaians supported elevyhe made observation appeared parliaments government assurances committee3newsgh,2022-08-30 19:23:45+00:00,1,Very Negative
1564691989047697408,pulseghana pulseghana u want us tell someones husband dad fool saying wont daa old fool closed booths elevy guess forgot elevy plus booths could fixed roads,2022-08-30 19:10:15+00:00,1,Very Negative
1564687596416077824,pulseghana government would fixed roads canceled road tollsshould elevy source revenue develop road networksi see elevy robbery broad day light government,2022-08-30 18:52:48+00:00,1,Very Negative
1564685807847366658,theghanaweb borrowed monies couldnt construct good roads ghanaians thinking peanut elevy man serious people taken ghanaians granted lies long fucking time nature judge gyiimea saaa,2022-08-30 18:45:41+00:00,1,Very Negative
1564679598805291008,dey pay elevy still country inside hard pass kenkey sold gh upwards hw3 gh eeii,2022-08-30 18:21:01+00:00,1,Very Negative
1564672249076105217,pulseghana support talking againelevy still functioning u saying want us go deposit transfer money reason support looking,2022-08-30 17:51:49+00:00,1,Very Negative
1564671068362645505,theghanaweb upon roads constructed nana addo became president want us believe without elevy cant construct new roads admission failure,2022-08-30 17:47:07+00:00,1,Very Negative
1564670307603980288,dear small business owner think like customerelevy martinez dan james arsenal liverpool taxidrivershow atimpoku shell afena gyan upsa goodmorningghana milan fsgout phil jones boehly dr un blackberry col damoah yakubu kante villa world cup,2022-08-30 17:44:06+00:00,3,Neutrial
1564660956545880068,pulseghana people saying paying elevy,2022-08-30 17:06:56+00:00,1,Very Negative
1564660005986500610,pulseghana multicoloured face like alewa isnt one ordered road toll collection seized arent paying elevy foolish excuse,2022-08-30 17:03:10+00:00,1,Very Negative
1564657531686895618,pulseghana year road elevy think talk,2022-08-30 16:53:20+00:00,5,Very Positive
1564657157697671174,pulseghana see nonsense paying elevy,2022-08-30 16:51:50+00:00,1,Very Negative
1564656699016978440,elorm_fcb obama_ judah mu dzata de3 anka man fit play plus cubs sef elevy mu dzata de3 dont try cos pesewas dey reach,2022-08-30 16:50:01+00:00,1,Very Negative
1564654362923786242,pulseghana making promises didnt mention elevy,2022-08-30 16:40:44+00:00,1,Very Negative
1564649450286505984,nsiaavena johnkumah_esq passed elevy rushed imf,2022-08-30 16:21:13+00:00,1,Very Negative
1564649169721196545,dey pay elevy still country inside hard pass groundnut sold gh kw3 ps eeeiii,2022-08-30 16:20:06+00:00,1,Very Negative
1564630461565095937,amoako atta lamented failure controversial elevy rake expected revenue argued ghanaians supported tax measure roads would fixed across country,2022-08-30 15:05:46+00:00,1,Very Negative
1564618205997547520,adomonline elevy adequate property taxes mansions politicalbusiness class live,2022-08-30 14:17:04+00:00,4,Positive
1564609318162518033,cassielforson papakwesi_jr johnkumah_esq hon dont waste time useless john kumah went forth back samgeorgegh elevy charges proven wrong,2022-08-30 13:41:45+00:00,1,Very Negative
1564603884219277315,beginning cancelled road tolls brought elevy could avoid imf going imf paying road tolls elevy,2022-08-30 13:20:09+00:00,1,Very Negative
1564599618171699200,zoeabubaidoo citi973 road minister decides stop collecting road tolls tried tested turn attention elevy tax vehemently opposed people gave u power today u given excuses stalled road projects smh middaynews,2022-08-30 13:03:12+00:00,1,Very Negative
1564599343893680130,a__pinto thank contacting us elevy debit may result various factors kindly dm us contact contact us assistance thank choosing calbank,2022-08-30 13:02:07+00:00,3,Neutrial
1564591845287550976,johnkumah_esq cassielforson ignorantly shooting mouth sam george raised issues elevy truth exposed youyou criminals,2022-08-30 12:32:19+00:00,1,Very Negative
1564590360978141185,charged elevy cedis transaction,2022-08-30 12:26:25+00:00,5,Very Positive
1564587390861295617,taking turn parliaments government assurances committee kwesi amoako atta lamented failure controversial elevy rake expected revenue argued,2022-08-30 12:14:37+00:00,1,Very Negative
1564561399636021248,fannohdompreh free education go covid claim inaccurate togo paid rent people gave stipends well none countries introduced covid levy elevy covid era,2022-08-30 10:31:20+00:00,1,Very Negative
1564551048877989888,gyaigyyimii still paying elevy,2022-08-30 09:50:12+00:00,3,Neutrial
1564540727446601728,darks_andy also aware tough time ghanaians paying elevy,2022-08-30 09:09:11+00:00,3,Neutrial
1564532432480632832,pain paying elevy,2022-08-30 08:36:14+00:00,1,Very Negative
1564515468899123201,dear mtnghana elevy charged transfers accounts charges us fees transactions change asap thenanaaba gyaigyimii bridget_otoo benkoku berlamundi hughes_onair caroline4real delayghana kwadwosheldon cititvgh,2022-08-30 07:28:49+00:00,1,Very Negative
1564515150991876097,kobe_4dpeople bloombergafrica lol go look kind things presidents help citizens increased taxes introduced covid levy elevy dumb tell caring president bullshit pay levy send daughter pocket money,2022-08-30 07:27:33+00:00,1,Very Negative
1564486867634065411,excuse nakufoaddo give shaving million million afrexim facility even arrived elevy simply lucky looting president conniving family finance minister jocular veep,2022-08-30 05:35:10+00:00,1,Very Negative
1564484250979680257,cassielforson dr elevy affects transactions except percentage terms elevy charges,2022-08-30 05:24:46+00:00,3,Neutrial
1564410312698339329,cassielforson think elevy bahamas taken hit accounts bank ghana,2022-08-30 00:30:58+00:00,1,Very Negative
1564379899720355843,cassielforson elevy afrexim bank bank ghana,2022-08-29 22:30:07+00:00,5,Very Positive
1564349567444914177,cassielforson wow kofikorantenggh given mandate coming spare one let pay every dime stolen ghanaians ndc useless opposition party country wonder include hang paliament yet elevy paa,2022-08-29 20:29:35+00:00,1,Very Negative
1564334472169938946,cassielforson indeed ghana crisis needed ghanaians pay elevy increased services ghanaians give whopping third party charges know thats say pathetic sad ghanaian nowincompetence,2022-08-29 19:29:36+00:00,1,Very Negative
1564307477734330368,news_com charged elevy amount,2022-08-29 17:42:20+00:00,1,Very Negative
1564296236341104645,annanperry suspect operates like elevy tax deduction likely hit bog accounts mdatabankxblackstary,2022-08-29 16:57:40+00:00,1,Very Negative
1564293920355504132,shouldnt happy akuffo addo president govt charges elevy gh20,2022-08-29 16:48:28+00:00,5,Very Positive
1564226891694936065,ghana banks like ecobankghanaplc lowkey charging elevy bank transfers less cedis call complain tell would follow gra ghanarevenue knowing,2022-08-29 12:22:07+00:00,1,Very Negative
1564197175462068231,ghanarevenue please refund wrong elevy transactionsince july cant refund wrong deductions system koraa akronfo asefo,2022-08-29 10:24:02+00:00,1,Very Negative
1564176128209813505,craving baguette croque monsieur different cheeses fresh pressed juices elevy also thank god delicious waakye,2022-08-29 09:00:24+00:00,5,Very Positive
1564173197657907201,ghanaians wouldnt paying elevy fair open minded judges politicaljudges biasedsupremecourt,2022-08-29 08:48:45+00:00,1,Very Negative
1564171035729186816,least elevy activated noon,2022-08-29 08:40:10+00:00,1,Very Negative
1564170154606579712,ghanaians wouldnt paying elevy fair open minded judges politicaljudges biasedsupremecourt,2022-08-29 08:36:40+00:00,1,Very Negative
1564168808075608064,ghanaians paying elevy politicaljudges bent laws prevent james gyakye quayson entering parliament biasedsupremecourt,2022-08-29 08:31:19+00:00,1,Very Negative
1564167561268297729,tv3_ghana newday im charged elevy send money one momo account another momo account mtnghana network sims bearing name hes lying please,2022-08-29 08:26:22+00:00,1,Very Negative
1564148621355978752,citi973 nonsense approved elevy youre running away taxes akuffo addo cousin tax paaaaaaaa,2022-08-29 07:11:06+00:00,1,Very Negative
1564147056628883457,every transaction attracts elevy first cedis day gets taxed well people thieves ankasa,2022-08-29 07:04:53+00:00,1,Very Negative
1564131247508623361,bbsimons miracle expected elevy,2022-08-29 06:02:04+00:00,5,Very Positive
1564117734388109312,annesophieave france npp got colours one world cup elevy,2022-08-29 05:08:22+00:00,5,Very Positive
1564014553662365698,dani77k using elevy money,2022-08-28 22:18:22+00:00,5,Very Positive
1563992684712394752,waitso right taxing elevy ghc,2022-08-28 20:51:28+00:00,5,Very Positive
1563970658387755016,kokuanyidoho waiting see crash cry myopic thought think going imf means despite notorious elevyfor information mr insight sources revenue mortgaged ship going aground get ready land sri lanka,2022-08-28 19:23:56+00:00,1,Very Negative
1563954623479791616,pulseghana mr prez watch whole constituency like sall doesnt rep parliament count lucky prez ideally man saying lucky hes flying luxurious private jet introducing elevy wicked man,2022-08-28 18:20:13+00:00,5,Very Positive
1563952969971863553,kobe_4dpeople self_godsway dkbghana gov trust collective resources u little particular ud realised mentioned net cos gov already taken part income take care todays situation collective resources tax borrowing else gov need fix elevy,2022-08-28 18:13:39+00:00,1,Very Negative
1563950552916152322,joe_jackson_gh sethterkper monaquartey citi973 benkoku patrickkwabena moroawudu4 shame ghanaians want ghana develop yet want contribute need taxes raise revenue yet politics even basic jhs education joined illiterates undermine principle elevy,2022-08-28 18:04:03+00:00,1,Very Negative
1563941532448727049,self_godsway dkbghana elevy passed time decklike little drops water make mighty ocean wont set backs wouldnt need imf,2022-08-28 17:28:12+00:00,1,Very Negative
1563927969722253312,joynewsontv assure us youll cancel elevy,2022-08-28 16:34:19+00:00,1,Very Negative
1563922918442164227,kobe_4dpeople self_godsway dkbghana lol without massive campaign individual couldnt come judgement elevy another ploy take away part net income,2022-08-28 16:14:14+00:00,1,Very Negative
1563920768756584448,gorillacue askvodafonegh sense initially ghs elevy thought mistake rose ghs elevy ghs ncaghana ursulaow,2022-08-28 16:05:42+00:00,1,Very Negative
1563914991161466880,youthalliancem2 evade elevy avoidable form tax legal bypass,2022-08-28 15:42:44+00:00,1,Very Negative
1563909384014635012,kobe_4dpeople dkbghana situation people call leaders liars keep deceiving citizens selfish gains elevy never made sense individual dont need someone tell thievery cheating citizens,2022-08-28 15:20:27+00:00,1,Very Negative
1563905268638965767,kobe_4dpeople dkbghana think people paying oppositions fault think people actually think know scam whole elevy thing going imf cancel since even yielding results anticipated,2022-08-28 15:04:06+00:00,1,Very Negative
1563903392803700736,dkbghana left fact took long dragging paliament pass elevy negative effect opposition campaign people pay plus months since passed little late whole process,2022-08-28 14:56:39+00:00,1,Very Negative
1563902425408409600,dkbghana thing bi sey beginning nankasa knew elevy wouldnt enough would still go imf dnt go imf still excuse could make little sense use get elevy st puum imf next,2022-08-28 14:52:48+00:00,3,Neutrial
1563891350931738630,pay elevy wont send imfokay payi send imf cos enoughok cancel elevy youve taken us imfno wont cancel need use money still cant get describe one word,2022-08-28 14:08:48+00:00,1,Very Negative
1563886647917350912,thenanaaba forgot add june mpojune elevy sef grow pass,2022-08-28 13:50:07+00:00,1,Very Negative
1563863898574422017,youthalliancem2 yeselevyrunning dollarhungerbad roadshealth inefficiencies total breakdown economy imfthey really brought us thus far,2022-08-28 12:19:43+00:00,1,Very Negative
1563861743994011651,abdul_fatah_1 ei chaley tear elevy cedis,2022-08-28 12:11:09+00:00,1,Very Negative
1563857015394521089,frema opare bought coffin worth ghs outside ghana afia sent ghs100000 adwoa safo via kennedy agyapong come vote elevy wont spend ghs240m excess useless stuff costing ghana,2022-08-28 11:52:22+00:00,1,Very Negative
1563839950898044928,chaley elevy charged cedis threshold,2022-08-28 10:44:33+00:00,1,Very Negative
1563829043853770753,frema opare bought coffin worth ghs outside ghana afia sent ghs100000 adwoa safo via kennedy agyapong come vote elevy wont spend ghs240m excess useless stuff costing ghana,2022-08-28 10:01:13+00:00,1,Very Negative
1563813809256554496,youthalliancem2 person thinks building cathedral sensible decision know monies wasting cathedral others could prevent obnoxious elevy common sense,2022-08-28 09:00:41+00:00,3,Neutrial
1563808557463650304,blackpen98 dfiintl theyre lying la inspection government even interfere receiving elevy,2022-08-28 08:39:48+00:00,1,Very Negative
1563800848559374340,gen_buhari_ ill ready prove gentleman arguing policy doesnt make stand talk elevy didnt add reasons fine clear promise,2022-08-28 08:09:10+00:00,1,Very Negative
1563774814120198145,iansuzir reasons paying elevymboasm,2022-08-28 06:25:43+00:00,1,Very Negative
1563646412251881472,ahhh ghana one get data whati think elevy people get time tweet problem dey go president house tell say dash everyone data,2022-08-27 21:55:30+00:00,1,Very Negative
1563644925530587137,paid first elevy mistake,2022-08-27 21:49:36+00:00,1,Very Negative
1563615684722294784,small small ghana future country world copy elevy willdo work,2022-08-27 19:53:24+00:00,4,Positive
1563583327868977155,youthalliancem2 arh thought one perceptions ghanaians pay elevy applicable every ghanaian dont know must know,2022-08-27 17:44:49+00:00,1,Very Negative
1563541981628088321,gen_buhari_ ndc folks didnt mess agenda decision introduce elevy messed influencers,2022-08-27 15:00:32+00:00,1,Very Negative
1563535244468269062,modernghanaweb want help elevy perform oooooo go,2022-08-27 14:33:46+00:00,5,Very Positive
1563529216754601986,opresii z dat r using elevy,2022-08-27 14:09:48+00:00,3,Neutrial
1563521862532878336,mr_kay16 statsgh konkrumah im also cal bank im charged elevy move funds momo wallet cal bank account though ive linked ghana card momo wallet cal bank account,2022-08-27 13:40:35+00:00,1,Very Negative
1563517548259291137,gen_buhari_ forget add elevy hmm brag party ordinary ghanaian ghanaians need sit,2022-08-27 13:23:26+00:00,1,Very Negative
1563504156425347081,statsgh calbankplc charle bad like hmm hmm much thats come suffering never ends send bank momo elevy applied transfer bank another elevy meanwhile money hasnt worked return profit,2022-08-27 12:30:14+00:00,1,Very Negative
1563502792253534209,opresii elevy everywhere,2022-08-27 12:24:48+00:00,5,Very Positive
1563502135920439296,kwadwosheldon elevy deductions easily,2022-08-27 12:22:12+00:00,3,Neutrial
1563492358200561665,youthalliancem2 bro heard elevy going solve ghana problems dollar got cedis cathedral luxury ghana important things deal first many abandon government projects could bring lots revenue,2022-08-27 11:43:21+00:00,1,Very Negative
1563491316402507776,youthalliancem2 dont think cos recently govt complained revenue shortfalls regarding elevy thing,2022-08-27 11:39:12+00:00,1,Very Negative
1563485155607875584,gra going stop deducting elevy bank account momo accounts refunds comingindeed angry enough,2022-08-27 11:14:43+00:00,1,Very Negative
1563474810096590848,pope_psedo1 nah doesnt bank charges elevy,2022-08-27 10:33:37+00:00,1,Very Negative
1563456199227387904,opresii elevy enter horse racing ooooo,2022-08-27 09:19:40+00:00,5,Very Positive
1563449477775601664,elevy dem dey still tear u guys,2022-08-27 08:52:57+00:00,5,Very Positive
1563432151450009600,elevy serious fraud perpetuated using law,2022-08-27 07:44:06+00:00,1,Very Negative
1563428159340417025,gen_buhari_ cashless agenda defeated government introduction elevy,2022-08-27 07:28:14+00:00,1,Very Negative
1563386114983215104,pipii110 statsgh mr_kay16 konkrumah ah eyes check elevy space theyre deduct cedis youre spewing nonesense,2022-08-27 04:41:10+00:00,1,Very Negative
1563328853002842115,mr_kay16 statsgh konkrumah experience elevy charges stop doi g transfer,2022-08-27 00:53:38+00:00,1,Very Negative
1563289693126397952,elevy passed whats going much promises want passed,2022-08-26 22:18:02+00:00,1,Very Negative
1563267208268038144,aqcosua_n ready elevy babies,2022-08-26 20:48:41+00:00,5,Very Positive
1563266484213690369,ghanarevenue charging elevy first time transactions ghc even happened relative whos former member staff,2022-08-26 20:45:48+00:00,1,Very Negative
1563252919322886145,brakwesihangout kojolamarkojo ahantan_24_7 u go sad keep dem dey tear ur elevy put en pocket u,2022-08-26 19:51:54+00:00,1,Very Negative
1563252629979148288,kojolamarkojo dem introduce elevy u see say money dey go en account u dey pay tax give u people get shout u see en pic ballot paper mmoa u people talk u dey bed pillow top u cant even deal someone u elected mmoa biom,2022-08-26 19:50:45+00:00,1,Very Negative
1563248997703516165,bondzii aboa_banku1 total foolishness u really need free education dem introduce elevy ebe asante pocket money dey go ong u dey pay tax ong ur village chief done ur people sometimes edo aa like u people dey bed pillow top,2022-08-26 19:36:19+00:00,1,Very Negative
1563245163644096515,pick two factors directly contributed decision vote npp theyd be1 elevy2 national cathedral,2022-08-26 19:21:05+00:00,1,Very Negative
1563243016353382400,abena_mooley whill1gad elevy money,2022-08-26 19:12:33+00:00,1,Very Negative
1563238248524447746,statsgh konkrumah even transfers accounts user registered sim cards attracts elevy bank bank amount also attracts elevy scammed us,2022-08-26 18:53:36+00:00,1,Very Negative
1563235941871124482,statsgh calbankplc linked bank account ghana card gcbbankplc still charge elevy,2022-08-26 18:44:26+00:00,5,Very Positive
1563234082368016385,statsgh calbankplc fidelitybankgh momo account attracts elevy,2022-08-26 18:37:03+00:00,5,Very Positive
1563227311515676672,elevy affect inward remittance,2022-08-26 18:10:09+00:00,3,Neutrial
1563225470853795841,statsgh calbankplc bank calbankplc ive never paid elevy transfers momo cal bank account ive moved cedis paid elevy pay elevy youve link accounts momo bank account ghana card,2022-08-26 18:02:50+00:00,1,Very Negative
1563217417261953026,momo transfer bank doesnt incur additional charges elevy knew,2022-08-26 17:30:50+00:00,1,Very Negative
1563207246771032070,money ones momo calbankplc account attracts elevy,2022-08-26 16:50:25+00:00,5,Very Positive
1563180586084077570,gh_denver didnt say elevy wasnt necessary,2022-08-26 15:04:28+00:00,1,Very Negative
1563165554005127175,tafoboyisokay papakwesi_jr see u talk u dont get head receive royalty use fc slay queenspeaking taxes u even pay elevy thwart mtcheeee,2022-08-26 14:04:44+00:00,1,Very Negative
1563163363718205440,rumpelirving wenne accra menners dey hear make hot pass eei president paah herh u ksi people go pay extra elevy,2022-08-26 13:56:02+00:00,1,Very Negative
1563140130948255744,teddycartman three_piegm gyaigyimii demanding stopped right demanded elevy stopped never listen instead someone held responsible failure system prefer let go country joke bro,2022-08-26 12:23:43+00:00,1,Very Negative
1563137571105886215,gyaigyimii digitalisation expected thisbut got elevy exchange,2022-08-26 12:13:33+00:00,3,Neutrial
1563137359709085696,felixtettehl2 told making payment qr code momo attracts elevy eiii,2022-08-26 12:12:42+00:00,1,Very Negative
1563131322595389442,gen_buhari_ mbawumia rwandans pay levy merely transferring money one person another cant mbawumia speak elevy esp said momo ought taxed hes mere veep,2022-08-26 11:48:43+00:00,1,Very Negative
1563111841798455296,fidelitybankgh charged elevy wanting transfer money account linked momo number ghanacard registeredi called guys last month amp still unresolved whats worse charge changes every attempt even amt,2022-08-26 10:31:18+00:00,1,Very Negative
1563103660023824384,pulseghana ghanacard payment taxes ghanacard elevy let apply everywhere happy taking taxes even though dont ghanacard cant get benefit stop,2022-08-26 09:58:48+00:00,1,Very Negative
1563098716990349313,miss__gladyy aaw sorry hunbut im sure issue ready pay deliverys fare elevy era,2022-08-26 09:39:09+00:00,1,Very Negative
1563091960029597696,kwekumarch even elevy still dodge taxes rent comparing us better youd still enjoy local delicacies good prices compared higher cost kenkey us barbers charge gh25 gh30 whilst paying dollar haircut ghana chale,2022-08-26 09:12:18+00:00,4,Positive
1563082872067878913,im happy whats happening npp govt day thru elevy day npp passed elevy day signed fall political environment automatically made ground easy ndc watch npp loses parliamentary seats tv3newday,2022-08-26 08:36:12+00:00,1,Very Negative
1563079006143909891,lawyer disappointed miracle denis still defending elevy thing thinks help develop country eiiiish mutalah asked prepare alltv3newday,2022-08-26 08:20:50+00:00,1,Very Negative
1563078384707522561,elevy thing really taught implemented government nakufoaddo mbawumia results getting implementation really tells incompetent team meteo goodmorningghana,2022-08-26 08:18:22+00:00,5,Very Positive
1563076314772295681,tv3newday berlla npp sympathisers favour elevy wouldnt get,2022-08-26 08:10:08+00:00,1,Very Negative
1563075641695645696,tv3newday good morning berlla tell npp guy studio thinks wiser everyone even npp sympathisers elevy,2022-08-26 08:07:28+00:00,5,Very Positive
1563073844889325572,tv3_ghana elevy double taxation,2022-08-26 08:00:19+00:00,1,Very Negative
1563072227586613248,denis sitting doesnt pay elevy ghanaians first place never agreed elevy thing wat denis sayingtv3newday,2022-08-26 07:53:54+00:00,1,Very Negative
1563068132222468096,denis said parliament passing elevy bill means citizens favor tv3_ghana tv3newday,2022-08-26 07:37:37+00:00,1,Very Negative
1563067682316242946,elevy poorly implemented broader consultation even engage stakeholders tv3_ghana tv3newday,2022-08-26 07:35:50+00:00,1,Very Negative
1563059478806740994,raph_truth yello great please note transfers accounts onnet eg mtn mtn offnet numbers eg mtn vodafone linked ghana card attract elevy charges thank rita,2022-08-26 07:03:14+00:00,5,Very Positive
1563057165522575363,cdzas wat meks dis weak minority whip think dey also chance winning election put u parliament protect us walk also rumored ur ppl takn money allow npp pas elevy one ur mp frm tamale attested rumor air,2022-08-26 06:54:03+00:00,1,Very Negative
1563035693344952321,marcusadampah man finance minister big scam jokeman said got million ghana cedis elevy first week looks promising theyll achieve set target months youre telling us got tell story,2022-08-26 05:28:43+00:00,1,Very Negative
1562938815001399298,give u small opportunity become src president den u dey take chop wan na girls den moneys na nana addo dier u go sell ghana oo den carry byforce elevy come hmmm,2022-08-25 23:03:46+00:00,1,Very Negative
1562938108458385410,ibrahimkha664 thenanaaba didnt see elevy,2022-08-25 23:00:57+00:00,1,Very Negative
1562916881241186304,vodafoneghana feel cheated service please explain exhausted gigg broadband data less month whilst im barely home thats ghs elevy exclusive spent data yall better make make sense,2022-08-25 21:36:36+00:00,1,Very Negative
1562916762487869440,thenanaaba elevy chasing dollars,2022-08-25 21:36:08+00:00,1,Very Negative
1562914243489320960,thenanaaba hahahaha really elevy,2022-08-25 21:26:07+00:00,2,Negative
1562914203605893120,thenanaaba elevy people notice,2022-08-25 21:25:58+00:00,2,Negative
1562883656347107333,annanperry guess supreme court ashamed disgracefully scheming pass elevyit simply means ordinary ghanaian intelligent judges court,2022-08-25 19:24:35+00:00,1,Very Negative
1562882771202166785,ameyawdebrah terms conditions deleted another way getting customers back momo boost elevy,2022-08-25 19:21:04+00:00,1,Very Negative
1562874245985685504,josh_johnnny abdulsamedawud saddickadams perfect question dissociate nana addo peace ghana meaning ghanaians love peace although regime elevy implemented things never happened ghana,2022-08-25 18:47:11+00:00,1,Very Negative
1562849432500023297,say longer feel safe ghanaa tanzanian public sector worker dismissed office taking facebook oppose introduction countrys elevy hehesource saddick adams,2022-08-25 17:08:35+00:00,1,Very Negative
1562837365244055552,saddickadams u sure directors state run agencies publicly opposed elevy dem go dey post,2022-08-25 16:20:38+00:00,1,Very Negative
1562833150849327106,nyavorjohnny dejoh36 citizentechiman citizen__kay member stubborn academy classnever paid elevy wont pay till totally scrapped,2022-08-25 16:03:53+00:00,1,Very Negative
1562822508285693956,tanzanian public sector worker dismissed office taking facebook oppose introduction countrys elevy,2022-08-25 15:21:36+00:00,1,Very Negative
1562816818951376901,joynewsontv mondrayac since ive heard information minister even loan still doom happen elevy still deduct government pompous wehavethemen,2022-08-25 14:59:00+00:00,1,Very Negative
1562816156461076480,elevy scrapped,2022-08-25 14:56:22+00:00,1,Very Negative
1562809423852015616,real_edries1 known much npp warned elevy thing,2022-08-25 14:29:36+00:00,1,Very Negative
1562808587809726464,ameyawdebrah hw dem think dem smartwe wont long elevy dey,2022-08-25 14:26:17+00:00,3,Neutrial
1562806528436228096,sulemana auditor generals reports indicates billion ghana cedies lost corruption npp regime sot clapping introduction elevy borrowmia begging imf billion dollars shame deceiving ignorant voters,2022-08-25 14:18:06+00:00,1,Very Negative
1562801078261157891,joynewsontv whether elevy place road tolls comes add revenue put good use governments aim milk nation nothing elsebut since already introduced remain,2022-08-25 13:56:27+00:00,1,Very Negative
1562801007146389504,alex_binger serwaa_amihere im dodging elevy,2022-08-25 13:56:10+00:00,5,Very Positive
1562800846634594305,marcusadampah elevy turn beans gabbydarko deysee life oo,2022-08-25 13:55:31+00:00,5,Very Positive
1562798970539167744,abenasikagh give freddies corner momo line pay directly avoid elevy unwilling deliver house,2022-08-25 13:48:04+00:00,1,Very Negative
1562793257347989505,avoid elevy like sin,2022-08-25 13:25:22+00:00,1,Very Negative
1562792890211831809,chale elevy dey hurt,2022-08-25 13:23:54+00:00,1,Very Negative
1562774491134324737,youthalliancem2 avoiding elevy since started,2022-08-25 12:10:48+00:00,1,Very Negative
1562764539254702080,achieved using part proceeds electronic transaction levy elevy funding sources world bank ifc mastercard select pfis dfis youstart4nabco,2022-08-25 11:31:15+00:00,5,Very Positive
1562757889319911429,elevy new data finance ministry shows government rakes less target,2022-08-25 11:04:50+00:00,3,Neutrial
1562756809290838019,fresh data finance ministry shown significant shortfall revenue controversial electronic transfer levythe data released last hour shows government raked less seven per cent elevy target,2022-08-25 11:00:32+00:00,1,Very Negative
1562747280423518210,ive paid elevy times cedis im trying send someone theres something completely wrong leaders cant wait reckoning,2022-08-25 10:22:40+00:00,1,Very Negative
1562734568766988289,benn_x1 enjoy lol guyi actually prefer pay excess vat elevy every unnecessary addons ghana cos actually enjoy services government subsidies nigeria receive poor services,2022-08-25 09:32:10+00:00,1,Very Negative
1562726687376547840,projections elevy flawed premised unpredictable human behavior ghanaians chose avoid use momo elastic felixkwakyeofo1 goodmorningghana,2022-08-25 09:00:50+00:00,1,Very Negative
1562721876333379586,sad funny thateven gargantuan failure elevy drokoe govt still thinks solely officialndcgh cause failureonce running away blindness see wicked unpopular tax wasmetrotvgh ghana,2022-08-25 08:41:43+00:00,1,Very Negative
1562719635169873920,opposition didnt criticize elevy began show people avoid okoeboye goodmorningghana,2022-08-25 08:32:49+00:00,1,Very Negative
1562709554084737024,truthcrusader8 sulemana needed revenue badly u say funny many ministers staffers still paying day consenting elevy bill prez flew luxuriously much retrieved infractions n findings auditor generals report,2022-08-25 07:52:46+00:00,1,Very Negative
1562698138565345281,joynewsontv amshow elevy hmm benefits far ghanaians suffering economy still collapsing,2022-08-25 07:07:24+00:00,1,Very Negative
1562688301953216514,marcusadampah politicians telling elevy grow us,2022-08-25 06:28:19+00:00,5,Very Positive
1562583067201417216,thing working ghana elevyghana card could never useless country,2022-08-24 23:30:09+00:00,5,Very Positive
1562571310328254465,sulemana francisnuku understand failed policy still believes guys declaring inflows elevy ulterior motivesulemana,2022-08-24 22:43:26+00:00,1,Very Negative
1562568705204441090,konkrumah news_com look expenditure occurred town hall meetings held elevy unnecessary,2022-08-24 22:33:05+00:00,1,Very Negative
1562566055263813638,lessons learnt countries similar taxes like elevy cote divoire dr ali nakyea tax expertghanatonight,2022-08-24 22:22:33+00:00,3,Neutrial
1562564405090328577,well experiencing double loss income stream elevy withdrawn tollbooth collection already scrapped dr ali nakyea tax expertghanatonight,2022-08-24 22:15:59+00:00,4,Positive
1562563757716701184,elevy shouldnt withdraw looking reduction rate dr abdallah ali nakyea snr law lecturer ugghanatonight,2022-08-24 22:13:25+00:00,1,Very Negative
1562562804296880129,government still elevy fallen revenue leakages,2022-08-24 22:09:38+00:00,1,Very Negative
1562557649086214150,elevy well,2022-08-24 21:49:09+00:00,5,Very Positive
1562554148415246337,dzidzorkofi elevy cake allplus road tolls tootheyll take coins like,2022-08-24 21:35:14+00:00,5,Very Positive
1562539421689253889,sulemana violently opposing elevy spreading opposition citizens wild fire turn round claim failed happy shall reviewed turned around loopholes filled typical demonpossessed enemy state,2022-08-24 20:36:43+00:00,1,Very Negative
1562530854475563014,lol worked bank ghana money mbawumia stealing poor name elevy lol,2022-08-24 20:02:40+00:00,1,Very Negative
1562530572601155584,especially worse nowadays dont keep money momo elevy im always braving accra empty wallet visa card,2022-08-24 20:01:33+00:00,1,Very Negative
1562530353738223616,hatekahshine sulemana programed government bot lol vice cant think lol allover lecturing telling us money knows aboa begging elevy ofui,2022-08-24 20:00:41+00:00,1,Very Negative
1562529986854080514,kojowusu12 sulemana patriotism nothing elevy government closed toll meant generate kind revenue support road building thinking foolishness policy caused fail,2022-08-24 19:59:13+00:00,1,Very Negative
1562521276781961217,kojowusu12 sulemana leaders serve interest voted power refused listen plight cry implement policies impoverish certainly resist strongly elevyi wish never even dim,2022-08-24 19:24:37+00:00,1,Very Negative
1562520616883802112,kwabenalovesama elevy dey everywhere,2022-08-24 19:21:59+00:00,5,Very Positive
1562520562484023296,anfieldogyiri sulemana lazy thoughtless elevyyoure worst introduced retrogressive elevy tax,2022-08-24 19:21:46+00:00,1,Very Negative
